"ligne","code_propose","proba","decision"
1147,"07.2.2.1",0.729373472094574,"Code automatique"
1148,"11.1.1.2",0.523504296398258,"Code automatique"
1149,"03.2.1.3",0.729373472094574,"Code automatique"
1150,"01.1.6.9",0.523504296398258,"Code automatique"
1151,"13.1.3.1",0.729373472094574,"Code automatique"
1152,"13.2.9.1",0.729373472094574,"Code automatique"
1153,"01.2.1",0.729373472094574,"Code automatique"
1154,"05.5.2.1",0.729373472094574,"Code automatique"
1155,"12.2.2",0.598839376572889,"Code automatique"
1156,"01.1.1.3",0.729373472094574,"Code automatique"
1157,"03.1.4.1",0.266899765803598,"Reprise manuelle / LLM"
1158,"01.1.2.2",0.729373472094574,"Code automatique"
1159,"01.1.6.4",0.729373472094574,"Code automatique"
1160,"01.1.2.2",0.324432068885534,"Code automatique"
1161,"01.1.2.2",0.626928342433624,"Code automatique"
1162,"01.1.5.2",0.523504296398258,"Code automatique"
1163,"13.2.9.1",0.402422965163641,"Code automatique"
1164,"01.1.1.3",0.570633891651488,"Code automatique"
1165,"13.1.2",0.729373472094574,"Code automatique"
1166,"98.1.2",0.523504296398258,"Code automatique"
1167,"09.3.1",0.523504296398258,"Code automatique"
1168,"03.1.2",0.570633891651488,"Code automatique"
1169,"01.1.4.5",0.523504296398258,"Code automatique"
1170,"01.1.2.3",0.729373472094574,"Code automatique"
1171,"05.4.0.3",0.324432068885534,"Code automatique"
1172,"11.1.1.1",0.621018644967864,"Code automatique"
1173,"06.2.2",0.673079021312438,"Code automatique"
1174,"01.1.7.5",0.626928342433624,"Code automatique"
1175,"09.4.6.1",0.626928342433624,"Code automatique"
1176,"13.1.2",0.459955268245578,"Code automatique"
1177,"01.1.4.6",0.729373472094574,"Code automatique"
1178,"01.1.8.9",0.729373472094574,"Code automatique"
1179,"01.2.5",0.266899765803598,"Reprise manuelle / LLM"
1180,"01.1.2.5",0.626928342433624,"Code automatique"
1181,"01.1.8.5",0.673079021312438,"Code automatique"
1182,"01.1.8.3",0.459955268245578,"Code automatique"
1183,"01.1.3.3",0.626928342433624,"Code automatique"
1184,"01.1.7.4",0.729373472094574,"Code automatique"
1185,"01.1.2.3",0.621018644967864,"Code automatique"
1186,"06.4.1",0.459955268245578,"Code automatique"
1187,"01.1.4.5",0.621018644967864,"Code automatique"
1188,"01.1.2.2",0.729373472094574,"Code automatique"
1189,"07.2.4.2",0.729373472094574,"Code automatique"
1190,"01.1.2.2",0.598839376572889,"Code automatique"
1191,"05.1.1.4",0.400772199677103,"Code automatique"
1192,"01.1.4.8",0.729373472094574,"Code automatique"
1193,"01.1.1.3",0.626928342433624,"Code automatique"
1194,"01.1.9.3",0.266899765803598,"Reprise manuelle / LLM"
1195,"01.1.4.5",0.729373472094574,"Code automatique"
1196,"01.1.4.5",0.621018644967864,"Code automatique"
1197,"01.1.7.4",0.729373472094574,"Code automatique"
1198,"02.3.0.1",0.729373472094574,"Code automatique"
1199,"09.3.1",0.523504296398258,"Code automatique"
1200,"01.1.6.1",0.729373472094574,"Code automatique"
1201,"07.2.4.3",0.626928342433624,"Code automatique"
1202,"01.2.3",0.673079021312438,"Code automatique"
1203,"01.1.8.5",0.673079021312438,"Code automatique"
1204,"01.1.7.1",0.523504296398258,"Code automatique"
1205,"01.1.1.5",0.626928342433624,"Code automatique"
1206,"01.1.7.1",0.673079021312438,"Code automatique"
1207,"02.3.0.1",0.729373472094574,"Code automatique"
1208,"01.1.7.4",0.729373472094574,"Code automatique"
1209,"01.1.1.4",0.626928342433624,"Code automatique"
1210,"09.3.2.2",0.729373472094574,"Code automatique"
1211,"09.7.2.2",0.523504296398258,"Code automatique"
1212,"01.1.7.2",0.729373472094574,"Code automatique"
1213,"01.1.4.5",0.459955268245578,"Code automatique"
1214,"01.1.2.5",0.621018644967864,"Code automatique"
1215,"03.1.2",0.523504296398258,"Code automatique"
1216,"01.1.2.2",0.626928342433624,"Code automatique"
1217,"01.1.7.4",0.729373472094574,"Code automatique"
1218,"02.1.3",0.626928342433624,"Code automatique"
1219,"01.1.4.5",0.523504296398258,"Code automatique"
1220,"01.1.4.5",0.729373472094574,"Code automatique"
1221,"07.2.4.2",0.729373472094574,"Code automatique"
1222,"07.2.4.2",0.729373472094574,"Code automatique"
1223,"01.1.2.5",0.570633891651488,"Code automatique"
1224,"09.2.1.2",0.729373472094574,"Code automatique"
1225,"04.3.1.1",0.626928342433624,"Code automatique"
1226,"07.2.4.2",0.729373472094574,"Code automatique"
1227,"01.1.7.2",0.729373472094574,"Code automatique"
1228,"01.1.9.1",0.523504296398258,"Code automatique"
1229,"01.1.8.5",0.626928342433624,"Code automatique"
1230,"05.4.0.1",0.266899765803598,"Reprise manuelle / LLM"
1231,"01.1.1.3",0.626928342433624,"Code automatique"
1232,"01.1.1.3",0.729373472094574,"Code automatique"
1233,"01.1.1.5",0.523504296398258,"Code automatique"
1234,"05.6.1.9",0.723463774628814,"Code automatique"
1235,"01.1.4.8",0.729373472094574,"Code automatique"
1236,"02.1.3",0.324432068885534,"Code automatique"
1237,"11.1.1.2",0.324432068885534,"Code automatique"
1238,"01.1.9.1",0.673079021312438,"Code automatique"
1239,"01.1.2.2",0.729373472094574,"Code automatique"
1240,"01.2.2",0.626928342433624,"Code automatique"
1241,"01.1.2.5",0.729373472094574,"Code automatique"
1242,"03.1.2.2",0.729373472094574,"Code automatique"
1243,"08.1.2",0.729373472094574,"Code automatique"
1244,"01.1.9.1",0.266899765803598,"Reprise manuelle / LLM"
1245,"01.1.8.5",0.570633891651488,"Code automatique"
1246,"01.1.3.4",0.626928342433624,"Code automatique"
1247,"01.1.2.5",0.570633891651488,"Code automatique"
1248,"07.2.2",0.570633891651488,"Code automatique"
1249,"11.1.1.2",0.621018644967864,"Code automatique"
1250,"01.1.7.1",0.523504296398258,"Code automatique"
1251,"12.1.1",0.729373472094574,"Code automatique"
1252,"13.1.2",0.626928342433624,"Code automatique"
1253,"01.1.9.1",0.729373472094574,"Code automatique"
1254,"01.1.1.3",0.723463774628814,"Code automatique"
1255,"10.5.0.9",0.459955268245578,"Code automatique"
1256,"01.1.6.1",0.729373472094574,"Code automatique"
1257,"01.1.8.9",0.324432068885534,"Code automatique"
1258,"02.1.3",0.729373472094574,"Code automatique"
1259,"01.1.2.2",0.324432068885534,"Code automatique"
1260,"01.1.8.5",0.626928342433624,"Code automatique"
1261,"13.1.2",0.729373472094574,"Code automatique"
1262,"07.2.4.3",0.729373472094574,"Code automatique"
1263,"01.1.1.3",0.729373472094574,"Code automatique"
1264,"01.1.6.8",0.729373472094574,"Code automatique"
1265,"01.1.1.4",0.324432068885534,"Code automatique"
1266,"09.3.2.2",0.729373472094574,"Code automatique"
1267,"01.1.7.9",0.626928342433624,"Code automatique"
1268,"01.1.6.4",0.626928342433624,"Code automatique"
1269,"05.6.1.1",0.324432068885534,"Code automatique"
1270,"09.3.1.1",0.729373472094574,"Code automatique"
1271,"01.1.2.2",0.626928342433624,"Code automatique"
1272,"05.6.1.9",0.626928342433624,"Code automatique"
1273,"01.1.2.2",0.626928342433624,"Code automatique"
1274,"01.1.2.5",0.621018644967864,"Code automatique"
1275,"09.4.5",0.729373472094574,"Code automatique"
1276,"01.1.9.4",0.570633891651488,"Code automatique"
1277,"05.6.1.9",0.626928342433624,"Code automatique"
1278,"07.2.4.2",0.729373472094574,"Code automatique"
1279,"05.5.1",0.266899765803598,"Reprise manuelle / LLM"
1280,"07.2.2.1",0.729373472094574,"Code automatique"
1281,"01.1.6.2",0.626928342433624,"Code automatique"
1282,"11.1.1.2",0.621018644967864,"Code automatique"
1283,"13.2.1.1",0.570633891651488,"Code automatique"
1284,"13.1.3.2",0.523504296398258,"Code automatique"
1285,"01.1.7.1",0.570633891651488,"Code automatique"
1286,"06.1.1",0.598839376572889,"Code automatique"
1287,"12.1.4.1",0.729373472094574,"Code automatique"
1288,"01.1.4.2",0.673079021312438,"Code automatique"
1289,"01.1.1.3",0.729373472094574,"Code automatique"
1290,"01.1.1.3",0.523504296398258,"Code automatique"
1291,"01.1.1.3",0.626928342433624,"Code automatique"
1292,"01.1.4.5",0.729373472094574,"Code automatique"
1293,"01.1.2.5",0.626928342433624,"Code automatique"
1294,"01.2.1",0.626928342433624,"Code automatique"
1295,"01.1.2.5",0.459955268245578,"Code automatique"
1296,"01.1.9.1",0.626928342433624,"Code automatique"
1297,"01.1.9.2",0.729373472094574,"Code automatique"
1298,"04.3.1.1",0.729373472094574,"Code automatique"
1299,"13.1.2",0.729373472094574,"Code automatique"
1300,"03.1.2.1",0.570633891651488,"Code automatique"
1301,"01.2.6",0.723463774628814,"Code automatique"
1302,"05.6.1.1",0.324432068885534,"Code automatique"
1303,"01.1.1.1",0.626928342433624,"Code automatique"
1304,"01.1.7.1",0.729373472094574,"Code automatique"
1305,"01.1.3.4",0.459955268245578,"Code automatique"
1306,"03.2.1",0.570633891651488,"Code automatique"
1307,"05.6.1.9",0.626928342433624,"Code automatique"
1308,"01.1.6.8",0.729373472094574,"Code automatique"
1309,"01.1.7.9",0.402422965163641,"Code automatique"
1310,"13.1.2",0.626928342433624,"Code automatique"
1311,"01.1.8.6",0.523504296398258,"Code automatique"
1312,"01.1.1.3",0.621018644967864,"Code automatique"
1313,"01.1.6.3",0.729373472094574,"Code automatique"
1314,"01.1.2.2",0.523504296398258,"Code automatique"
1315,"07.2.2.2",0.729373472094574,"Code automatique"
1316,"01.1.1.3",0.729373472094574,"Code automatique"
1317,"01.1.2.2",0.626928342433624,"Code automatique"
1318,"07.3.1.1",0.570633891651488,"Code automatique"
1319,"01.1.6.3",0.729373472094574,"Code automatique"
1320,"01.1.1.3",0.570633891651488,"Code automatique"
1321,"01.1.4.6",0.626928342433624,"Code automatique"
1322,"02.3.0.1",0.729373472094574,"Code automatique"
1323,"13.1.2",0.729373472094574,"Code automatique"
1324,"01.1.6.3",0.324432068885534,"Code automatique"
1325,"12.1",0.523504296398258,"Code automatique"
1326,"07.2.4.1",0.729373472094574,"Code automatique"
1327,"01.1.8.6",0.621018644967864,"Code automatique"
1328,"01.1.7.2",0.729373472094574,"Code automatique"
1329,"01.1.4.5",0.729373472094574,"Code automatique"
1330,"01.1.7.2",0.729373472094574,"Code automatique"
1331,"01.1.2.5",0.626928342433624,"Code automatique"
1332,"01.1.9.1",0.400772199677103,"Code automatique"
1333,"01.1.7.1",0.570633891651488,"Code automatique"
1334,"09.4.6.2",0.729373472094574,"Code automatique"
1335,"09.3.1.2",0.266899765803598,"Reprise manuelle / LLM"
1336,"01.1.9.4",0.626928342433624,"Code automatique"
1337,"09.6.1",0.523504296398258,"Code automatique"
1338,"01.1.2.2",0.729373472094574,"Code automatique"
1339,"12.1",0.523504296398258,"Code automatique"
1340,"01.1.8.9",0.729373472094574,"Code automatique"
1341,"05.6.1.1",0.626928342433624,"Code automatique"
1342,"01.1.9.4",0.523504296398258,"Code automatique"
1343,"02.1.2.1",0.729373472094574,"Code automatique"
1344,"06.4.2",0.459955268245578,"Code automatique"
1345,"01.1.4.6",0.729373472094574,"Code automatique"
1346,"13.1.2",0.729373472094574,"Code automatique"
1347,"06.1.1.1",0.324432068885534,"Code automatique"
1348,"07.3.1.1",0.626928342433624,"Code automatique"
1349,"01.2.6",0.729373472094574,"Code automatique"
1350,"11.1.1.1",0.621018644967864,"Code automatique"
1351,"09.2.1.2",0.729373472094574,"Code automatique"
1352,"04.3.1.1",0.626928342433624,"Code automatique"
1353,"01.1.4.5",0.723463774628814,"Code automatique"
1354,"98.1.1",0.598839376572889,"Code automatique"
1355,"01.1.7.1",0.621018644967864,"Code automatique"
1356,"11.1.1.2",0.523504296398258,"Code automatique"
1357,"01.1.4.8",0.729373472094574,"Code automatique"
1358,"01.1.8.9",0.523504296398258,"Code automatique"
1359,"12.1.9",0.729373472094574,"Code automatique"
1360,"01.1.4.5",0.729373472094574,"Code automatique"
1361,"06.2.3.1",0.729373472094574,"Code automatique"
1362,"01.1.4.5",0.523504296398258,"Code automatique"
1363,"01",0.598839376572889,"Code automatique"
1364,"01.1.1.5",0.523504296398258,"Code automatique"
1365,"01.1.6.4",0.626928342433624,"Code automatique"
1366,"01.1.2.2",0.570633891651488,"Code automatique"
1367,"98.1.1",0.523504296398258,"Code automatique"
1368,"09.7.1",0.598839376572889,"Code automatique"
1369,"01.1.6.8",0.626928342433624,"Code automatique"
1370,"04.5.1",0.570633891651488,"Code automatique"
1371,"03.1.2.3",0.626928342433624,"Code automatique"
1372,"01.1.1.5",0.459955268245578,"Code automatique"
1373,"09.3.2.2",0.626928342433624,"Code automatique"
1374,"02.1.1",0.266899765803598,"Reprise manuelle / LLM"
1375,"01.1.7.9",0.729373472094574,"Code automatique"
1376,"01.1.2.2",0.459955268245578,"Code automatique"
1377,"09.2.1.2",0.626928342433624,"Code automatique"
1378,"01.1.4.5",0.729373472094574,"Code automatique"
1379,"01.1.8.5",0.729373472094574,"Code automatique"
1380,"08.3.2",0.729373472094574,"Code automatique"
1381,"01.1.7.9",0.400772199677103,"Code automatique"
1382,"01.2.3",0.459955268245578,"Code automatique"
1383,"01.1.1.4",0.729373472094574,"Code automatique"
1384,"05.6.1.1",0.324432068885534,"Code automatique"
1385,"01.1.2.5",0.626928342433624,"Code automatique"
1386,"11.1.1.2",0.729373472094574,"Code automatique"
1387,"01.1.6.1",0.729373472094574,"Code automatique"
1388,"13.1.1.1",0.621018644967864,"Code automatique"
1389,"01.1.4.5",0.729373472094574,"Code automatique"
1390,"01.1.1.3",0.729373472094574,"Code automatique"
1391,"07.3.1.1",0.729373472094574,"Code automatique"
1392,"01.1.1.3",0.729373472094574,"Code automatique"
1393,"01.1.7.2",0.729373472094574,"Code automatique"
1394,"01.1.2.2",0.570633891651488,"Code automatique"
1395,"11.1.1.2",0.729373472094574,"Code automatique"
1396,"11.1.2.1",0.673079021312438,"Code automatique"
1397,"13.1.2",0.729373472094574,"Code automatique"
1398,"06.1.1.1",0.570633891651488,"Code automatique"
1399,"01.1.4.6",0.626928342433624,"Code automatique"
1400,"01.1.6.7",0.673079021312438,"Code automatique"
1401,"01.1.1.3",0.523504296398258,"Code automatique"
1402,"01.1.1.5",0.673079021312438,"Code automatique"
1403,"05.6.2.9",0.729373472094574,"Code automatique"
1404,"01.1.1.3",0.729373472094574,"Code automatique"
1405,"08.3.2",0.621018644967864,"Code automatique"
1406,"01.2.6",0.729373472094574,"Code automatique"
1407,"01.1.2.3",0.729373472094574,"Code automatique"
1408,"09.4.6.2",0.324432068885534,"Code automatique"
1409,"06.1.1",0.523504296398258,"Code automatique"
1410,"01.1.7.2",0.729373472094574,"Code automatique"
1411,"01.1.6.3",0.626928342433624,"Code automatique"
1412,"01.1.4.5",0.729373472094574,"Code automatique"
1413,"01.1.4.2",0.626928342433624,"Code automatique"
1414,"01.1.4.5",0.729373472094574,"Code automatique"
1415,"01.1.8.5",0.523504296398258,"Code automatique"
1416,"01.1.2.2",0.324432068885534,"Code automatique"
1417,"01.2.5",0.729373472094574,"Code automatique"
1418,"13.9.0.9",0.324432068885534,"Code automatique"
1419,"09.4.6.2",0.729373472094574,"Code automatique"
1420,"03.1.2.2",0.673079021312438,"Code automatique"
1421,"07.3.4",0.570633891651488,"Code automatique"
1422,"01.1.8.5",0.729373472094574,"Code automatique"
1423,"08.3.9.2",0.673079021312438,"Code automatique"
1424,"01.1.6.6",0.459955268245578,"Code automatique"
1425,"01.1.8.1",0.729373472094574,"Code automatique"
1426,"13.1.2",0.626928342433624,"Code automatique"
1427,"01.1.6.3",0.729373472094574,"Code automatique"
1428,"03.1.2",0.570633891651488,"Code automatique"
1429,"01.1.4.7",0.570633891651488,"Code automatique"
1430,"01.1.9.1",0.523504296398258,"Code automatique"
1431,"01.1.4.8",0.729373472094574,"Code automatique"
1432,"01.1.7.4",0.400772199677103,"Code automatique"
1433,"01.1.1.4",0.626928342433624,"Code automatique"
1434,"08.1.9.2",0.729373472094574,"Code automatique"
1435,"01.1.2.5",0.626928342433624,"Code automatique"
1436,"01.1.4.6",0.400772199677103,"Code automatique"
1437,"09.3.1.2",0.626928342433624,"Code automatique"
1438,"13.1.3.1",0.729373472094574,"Code automatique"
1439,"05.4.0.3",0.266899765803598,"Reprise manuelle / LLM"
1440,"09.3.1.2",0.459955268245578,"Code automatique"
1441,"01.1.6.3",0.729373472094574,"Code automatique"
1442,"01.1.6.1",0.598839376572889,"Code automatique"
1443,"12.1.2",0.598839376572889,"Code automatique"
1444,"01.1.2.2",0.523504296398258,"Code automatique"
1445,"01.1.7.5",0.324432068885534,"Code automatique"
1446,"98.1.2",0.523504296398258,"Code automatique"
1447,"01.1.7.9",0.626928342433624,"Code automatique"
1448,"01.1.9.1",0.266899765803598,"Reprise manuelle / LLM"
1449,"01.1.4.2",0.729373472094574,"Code automatique"
1450,"01.1.8.1",0.729373472094574,"Code automatique"
1451,"13.3.0.1",0.570633891651488,"Code automatique"
1452,"09.5.2",0.324432068885534,"Code automatique"
1453,"01.1.2.5",0.673079021312438,"Code automatique"
1454,"01.1.3.4",0.729373472094574,"Code automatique"
1455,"98.1.1",0.523504296398258,"Code automatique"
1456,"01.1.3.4",0.626928342433624,"Code automatique"
1457,"13.2.1.1",0.266899765803598,"Reprise manuelle / LLM"
1458,"01.1.4.8",0.621018644967864,"Code automatique"
1459,"07.3.1.1",0.266899765803598,"Reprise manuelle / LLM"
1460,"09.7.4",0.324432068885534,"Code automatique"
1461,"01.1.4.2",0.626928342433624,"Code automatique"
1462,"01.1.1.3",0.729373472094574,"Code automatique"
1463,"01.1.4.6",0.626928342433624,"Code automatique"
1464,"01.1.4.7",0.523504296398258,"Code automatique"
1465,"13.2.1.1",0.729373472094574,"Code automatique"
1466,"01.1.7.2",0.729373472094574,"Code automatique"
1467,"01.2.1",0.523504296398258,"Code automatique"
1468,"07.3.1.1",0.729373472094574,"Code automatique"
1469,"04.3.1.1",0.598839376572889,"Code automatique"
1470,"01.1.4.6",0.626928342433624,"Code automatique"
1471,"04.3.1.1",0.523504296398258,"Code automatique"
1472,"01.1.6.3",0.626928342433624,"Code automatique"
1473,"09.7.2.2",0.324432068885534,"Code automatique"
1474,"01.1.4.3",0.729373472094574,"Code automatique"
1475,"01.1.7.9",0.523504296398258,"Code automatique"
1476,"01.1.1.4",0.729373472094574,"Code automatique"
1477,"01.1.1.1",0.523504296398258,"Code automatique"
1478,"09.3.1.2",0.729373472094574,"Code automatique"
1479,"07.2.2.2",0.729373472094574,"Code automatique"
1480,"09.7.2.1",0.729373472094574,"Code automatique"
1481,"01.1.9.1",0.523504296398258,"Code automatique"
1482,"01.1.4.7",0.673079021312438,"Code automatique"
1483,"09.4.7",0.626928342433624,"Code automatique"
1484,"99.2",0.324432068885534,"Code automatique"
1485,"11.1.2",0.523504296398258,"Code automatique"
1486,"01.1.6.1",0.729373472094574,"Code automatique"
1487,"01.1.8.9",0.459955268245578,"Code automatique"
1488,"01.1.9.4",0.729373472094574,"Code automatique"
1489,"08.3.2",0.570633891651488,"Code automatique"
1490,"99.4",0.598839376572889,"Code automatique"
1491,"01.1.2.2",0.626928342433624,"Code automatique"
1492,"01.1.7.5",0.626928342433624,"Code automatique"
1493,"01.1.1.3",0.729373472094574,"Code automatique"
1494,"99.1",0.729373472094574,"Code automatique"
1495,"01.1.7.2",0.729373472094574,"Code automatique"
1496,"01.1.8.6",0.729373472094574,"Code automatique"
1497,"01.1.3.3",0.523504296398258,"Code automatique"
1498,"99.3",0.626928342433624,"Code automatique"
1499,"01.1.4.6",0.729373472094574,"Code automatique"
1500,"01.1.1.3",0.729373472094574,"Code automatique"
1501,"01.1.7.4",0.570633891651488,"Code automatique"
1502,"01.1.3.1",0.626928342433624,"Code automatique"
1503,"01.1.9.9",0.324432068885534,"Code automatique"
1504,"01.1.6.5",0.729373472094574,"Code automatique"
1505,"01.1.4.3",0.729373472094574,"Code automatique"
1506,"01.1.4.6",0.626928342433624,"Code automatique"
1507,"07.2.4.2",0.729373472094574,"Code automatique"
1508,"05.2.1.2",0.626928342433624,"Code automatique"
1509,"01.1.7.2",0.729373472094574,"Code automatique"
1510,"05.6.1.1",0.729373472094574,"Code automatique"
1511,"01.1.7.1",0.626928342433624,"Code automatique"
1512,"09.7.4",0.729373472094574,"Code automatique"
1513,"01.1.6.3",0.729373472094574,"Code automatique"
1514,"07.2.4.1",0.729373472094574,"Code automatique"
1515,"13.1.2",0.324432068885534,"Code automatique"
1516,"01.1.7.4",0.729373472094574,"Code automatique"
1517,"01.2.9",0.523504296398258,"Code automatique"
1518,"01.1.9.1",0.266899765803598,"Reprise manuelle / LLM"
1519,"01.1.3.1",0.729373472094574,"Code automatique"
1520,"01.1.2.5",0.570633891651488,"Code automatique"
1521,"01",0.598839376572889,"Code automatique"
1522,"01.1.1.3",0.729373472094574,"Code automatique"
1523,"05.6.1.9",0.523504296398258,"Code automatique"
1524,"01.1.8.3",0.626928342433624,"Code automatique"
1525,"01.1.7.2",0.626928342433624,"Code automatique"
1526,"07.2.2",0.570633891651488,"Code automatique"
1527,"01.1.3.2",0.626928342433624,"Code automatique"
1528,"05.6.1.1",0.459955268245578,"Code automatique"
1529,"09.2.1.2",0.626928342433624,"Code automatique"
1530,"01.1.2.2",0.626928342433624,"Code automatique"
1531,"01.1.7.2",0.729373472094574,"Code automatique"
1532,"01.1.4.7",0.523504296398258,"Code automatique"
1533,"01.1.9.2",0.266899765803598,"Reprise manuelle / LLM"
1534,"01.1.7.2",0.729373472094574,"Code automatique"
1535,"01.1.2.3",0.729373472094574,"Code automatique"
1536,"01.1.8.5",0.621018644967864,"Code automatique"
1537,"99.1",0.729373472094574,"Code automatique"
1538,"01.1.6.3",0.729373472094574,"Code automatique"
1539,"01.1.2.2",0.523504296398258,"Code automatique"
1540,"01.1.1.5",0.729373472094574,"Code automatique"
1541,"01.1.4.7",0.570633891651488,"Code automatique"
1542,"01.1.7.9",0.729373472094574,"Code automatique"
1543,"07.2.4.2",0.729373472094574,"Code automatique"
1544,"01.1.7.4",0.729373472094574,"Code automatique"
1545,"01.1.1.3",0.626928342433624,"Code automatique"
1546,"09.2.1.2",0.729373472094574,"Code automatique"
1547,"01.1.2.5",0.570633891651488,"Code automatique"
1548,"01.1.2.3",0.324432068885534,"Code automatique"
1549,"09.7.2.2",0.626928342433624,"Code automatique"
1550,"01.1.2.5",0.523504296398258,"Code automatique"
1551,"01.1.7.5",0.729373472094574,"Code automatique"
1552,"01.1.9.1",0.626928342433624,"Code automatique"
1553,"01.1.4.8",0.729373472094574,"Code automatique"
1554,"01.1.9.4",0.459955268245578,"Code automatique"
1555,"01.1.2.3",0.626928342433624,"Code automatique"
1556,"12.1.3",0.729373472094574,"Code automatique"
1557,"01.1.1.3",0.673079021312438,"Code automatique"
1558,"06.2",0.598839376572889,"Code automatique"
1559,"05.5.2.2",0.324432068885534,"Code automatique"
1560,"01.1.1.3",0.729373472094574,"Code automatique"
1561,"01.1.2.2",0.626928342433624,"Code automatique"
1562,"01.1.2.5",0.266899765803598,"Reprise manuelle / LLM"
1563,"02.3.0.9",0.621018644967864,"Code automatique"
1564,"01.1.3.3",0.723463774628814,"Code automatique"
1565,"01.2.5",0.729373472094574,"Code automatique"
1566,"01.1.4.8",0.729373472094574,"Code automatique"
1567,"01.1.6.9",0.523504296398258,"Code automatique"
1568,"01.1.1.3",0.626928342433624,"Code automatique"
1569,"08.1.2",0.523504296398258,"Code automatique"
1570,"01.2.5",0.626928342433624,"Code automatique"
1571,"01.1.7.6",0.723463774628814,"Code automatique"
1572,"01.1.7.9",0.729373472094574,"Code automatique"
1573,"01.1.4.6",0.626928342433624,"Code automatique"
1574,"01.1.9.1",0.400772199677103,"Code automatique"
1575,"01.1.6.1",0.729373472094574,"Code automatique"
1576,"04.3.1.1",0.621018644967864,"Code automatique"
1577,"13.1.2",0.729373472094574,"Code automatique"
1578,"11.1.2.9",0.324432068885534,"Code automatique"
1579,"01.1.7.4",0.729373472094574,"Code automatique"
1580,"01.1.2.2",0.729373472094574,"Code automatique"
1581,"06.1.1.1",0.729373472094574,"Code automatique"
1582,"01.1.7.4",0.324432068885534,"Code automatique"
1583,"03.1.2",0.570633891651488,"Code automatique"
1584,"98.1.1",0.523504296398258,"Code automatique"
1585,"01.1.1.3",0.626928342433624,"Code automatique"
1586,"01.1.7",0.523504296398258,"Code automatique"
1587,"01.1.9.1",0.523504296398258,"Code automatique"
1588,"08.1.9.1",0.459955268245578,"Code automatique"
1589,"09.4.6.2",0.598839376572889,"Code automatique"
1590,"13.1.3.2",0.729373472094574,"Code automatique"
1591,"01.1.1.5",0.673079021312438,"Code automatique"
1592,"01.1.4.5",0.626928342433624,"Code automatique"
1593,"09.3.2.2",0.729373472094574,"Code automatique"
1594,"08.3.2",0.723463774628814,"Code automatique"
1595,"01.1.7.1",0.626928342433624,"Code automatique"
1596,"01.1.8.9",0.626928342433624,"Code automatique"
1597,"01.1.1.3",0.626928342433624,"Code automatique"
1598,"01.1.4.4",0.570633891651488,"Code automatique"
1599,"01.1.1.5",0.729373472094574,"Code automatique"
1600,"01.2.6",0.723463774628814,"Code automatique"
1601,"11.1.1.1",0.626928342433624,"Code automatique"
1602,"04.3.1.1",0.523504296398258,"Code automatique"
1603,"01.1.7.4",0.723463774628814,"Code automatique"
1604,"01.1.7.4",0.729373472094574,"Code automatique"
1605,"01.1.6.3",0.729373472094574,"Code automatique"
1606,"05.6.1.9",0.400772199677103,"Code automatique"
1607,"05.6.1.9",0.626928342433624,"Code automatique"
1608,"01.1.7.9",0.324432068885534,"Code automatique"
1609,"01.1.2.5",0.621018644967864,"Code automatique"
1610,"01.1.6.8",0.523504296398258,"Code automatique"
1611,"01.1.1.3",0.626928342433624,"Code automatique"
1612,"01.1.1.5",0.729373472094574,"Code automatique"
1613,"01.1.4.7",0.673079021312438,"Code automatique"
1614,"01.1.4.5",0.459955268245578,"Code automatique"
1615,"01.1.3.1",0.729373472094574,"Code automatique"
1616,"01.1.2.2",0.729373472094574,"Code automatique"
1617,"01.1.4.5",0.729373472094574,"Code automatique"
1618,"13.1.2",0.324432068885534,"Code automatique"
1619,"07.3",0.523504296398258,"Code automatique"
1620,"08.3.3",0.729373472094574,"Code automatique"
1621,"01.1.8.5",0.729373472094574,"Code automatique"
1622,"05.6.1.1",0.729373472094574,"Code automatique"
1623,"07.2.2",0.570633891651488,"Code automatique"
1624,"01.1.1.3",0.729373472094574,"Code automatique"
1625,"04.3.1.1",0.324432068885534,"Code automatique"
1626,"01.1.2.5",0.626928342433624,"Code automatique"
1627,"01.1.1.1",0.729373472094574,"Code automatique"
1628,"01.1.2.2",0.523504296398258,"Code automatique"
1629,"11.1.1.1",0.626928342433624,"Code automatique"
1630,"05.4.0.3",0.598839376572889,"Code automatique"
1631,"01.1.1.3",0.570633891651488,"Code automatique"
1632,"01.1.1.3",0.729373472094574,"Code automatique"
1633,"01.1.7.4",0.626928342433624,"Code automatique"
1634,"11.1.1.2",0.626928342433624,"Code automatique"
1635,"01.1.2.2",0.621018644967864,"Code automatique"
1636,"01.1.1.5",0.729373472094574,"Code automatique"
1637,"01.1.1.3",0.729373472094574,"Code automatique"
1638,"11.1.1.2",0.729373472094574,"Code automatique"
1639,"01.1.2.3",0.570633891651488,"Code automatique"
1640,"01.1.2.3",0.626928342433624,"Code automatique"
1641,"08.3.2",0.626928342433624,"Code automatique"
1642,"09.4.6.1",0.324432068885534,"Code automatique"
1643,"11.1.1.1",0.673079021312438,"Code automatique"
1644,"01.1.1.3",0.729373472094574,"Code automatique"
1645,"07.3.2.1",0.729373472094574,"Code automatique"
1646,"05.6.1.1",0.729373472094574,"Code automatique"
1647,"99.2",0.626928342433624,"Code automatique"
1648,"03.1.2.3",0.626928342433624,"Code automatique"
1649,"01.1.6.8",0.729373472094574,"Code automatique"
